Gene,column,Pearson Correlation,p_value,n,min_score,max_score,minus_log10_p,selected_candidate
RPUSD4,RPUSD4 (84881),0.044467944536384835,0.8365412167627708,24,-1.0177657512740277,-0.001432635931671,0.07751265628957202,False
RRAGC,RRAGC (64121),0.20012546101122558,0.3484471827516196,24,-1.0986379866543234,-0.0319571069008349,0.4578630424667175,False
RRM1,RRM1 (6240),-0.3983710720002357,0.05384226030987996,24,-4.046334046367395,-1.6377550655847972,1.2688767166239154,False
RRM2,RRM2 (6241),-0.3743757312480633,0.071491133007044,24,-3.4524967306696457,-1.4891422162202996,1.1457478200858184,False
RRN3,RRN3 (54700),-0.10631866275262769,0.7422598870692062,12,-2.9523092534342736,-1.4179206351860896,0.1294440087928804,False
RRP12,RRP12 (23223),0.4457977610726691,0.029010981101261168,24,-1.777582811888195,-0.7390400240712205,1.5374375838598981,True
RRP15,RRP15 (51018),-0.0898082798484506,0.676439361363476,24,-1.2437689717977578,-0.4312931761365953,0.16977112915591314,False
RRP7A,RRP7A (27341),0.27477126879565167,0.1937997733682827,24,-1.3032621938424565,-0.2397285352237789,0.7126467351539935,False
RRP9,RRP9 (9136),-0.0738079236203223,0.7317874316835402,24,-1.1373135184459298,-0.3771360135103319,0.1356150537143445,False
RRS1,RRS1 (23212),0.27972623948328834,0.18556015323111236,24,-1.7687713797374904,-0.4616927726429826,0.7315152775231903,False
RSL1D1,RSL1D1 (26156),0.35038215673247797,0.0932347095154938,24,-1.822946671192839,-0.6916185827926099,1.030422377937973,False
RSL24D1,RSL24D1 (51187),0.48024151556197936,0.020377492641220754,23,-2.63160445123302,-1.197007153284144,1.690849255024064,True
RTCB,RTCB (51493),0.23416156718674247,0.2707600659027041,24,-1.168556120457902,-0.0903076552675546,0.567415388867964,False
RTEL1,RTEL1 (51750),-0.0024324874975321965,0.9909996378696383,24,-2.318847439560104,-0.0120871439397226,0.003926504214267107,False
RTF1,RTF1 (23168),-0.1266568314014964,0.5553593376720046,24,-1.2906867348499478,-0.5943129574592234,0.25542592161699684,False
RTF2,RTF2 (51507),-0.20130740516384255,0.34554831671868597,24,-1.8728903294347288,-1.0664639227046735,0.46149121828339823,False
RUNX1,RUNX1 (861),0.26158434910938066,0.21693348405384258,24,-1.186046004277208,0.1783184991585032,0.663673408716691,False
RUVBL1,RUVBL1 (8607),-0.24836272928718173,0.2419128999540141,24,-2.3714728738192665,-1.481006305075733,0.6163409723596183,False
RUVBL2,RUVBL2 (10856),-0.18582226228841958,0.38465589131458716,24,-2.241353716408637,-0.8580118325041005,0.4149276116057398,False
SACM1L,SACM1L (22908),0.21691920689687375,0.30861083086050395,24,-1.8563316362271756,-0.3564210967078842,0.510588836210624,False
SAE1,SAE1 (10055),0.011234218606164637,0.9584493212452568,24,-1.6072484531716562,-0.5808932365219265,0.018430845837988763,False
SAMD4B,SAMD4B (55095),0.22481315061531737,0.29089704737398714,24,-1.2094528316713813,0.1177005213424191,0.536260686850886,False
SAP18,SAP18 (10284),0.5795456875675715,0.0029976478504898933,24,-1.369135875449804,-0.4099486855868227,2.5232193873555935,True
SAP30BP,SAP30BP (29115),-0.16309130729731874,0.44638929966329066,24,-2.4857922138771755,-0.7011183959600741,0.3502862243591972,False
SARS1,SARS1 (6301),0.06164992880629756,0.7747472841064299,24,-3.479739718970327,-1.9567499784606623,0.11083993751482756,False
SARS2,SARS2 (54938),0.040944663313883946,0.8493418917569625,24,-1.3871128929278889,-0.185027894188817,0.07091745485058518,False
SART1,SART1 (9092),0.03247503766760094,0.8802590968193565,24,-1.2276282828133538,-0.3701445854329756,0.05538947812595699,False
SART3,SART3 (9733),0.01829231677367746,0.9323913260824791,24,-2.456462840413332,-0.9147131075128142,0.030401775318811698,False
SASS6,SASS6 (163786),-0.02164386532868437,0.9200396064304476,24,-1.205900537921531,-0.0546704496121057,0.03619347647623877,False
SATB2,SATB2 (23314),0.27121736981523203,0.1998611034008391,24,-1.74242702117891,0.3871916615243017,0.6992717192489415,False
SBDS,SBDS (51119),-0.2013464195786622,0.34545287338536895,24,-3.099074112171956,-0.8663789093107862,0.46161119061876105,False
SBNO1,SBNO1 (55206),-0.1921121818852954,0.3684772904423012,24,-2.0981175650833355,-0.7026337368506689,0.4335892729053638,False
SCAP,SCAP (22937),0.09768559704149404,0.6497559963727295,24,-2.710040714151293,0.0055886689022046,0.18724970385531264,False
SCD,SCD (6319),0.43149454225201406,0.035260692997887796,24,-1.5870681175186423,0.1795260864372161,1.4527091565233359,True
SCFD1,SCFD1 (23256),-0.0517637551714978,0.8101653449563155,24,-1.98342687270982,-0.9122148507226366,0.09142633782008323,False
SDAD1,SDAD1 (55153),-0.17129874125883948,0.42351853844050447,24,-1.745281226662475,-0.878538687185311,0.3731275747873415,False
SDE2,SDE2 (163859),-0.4207720014466762,0.04061100854673034,24,-2.5658949771516486,-0.9917631081813376,1.391356224968449,False
SDHB,SDHB (6390),-0.23869485981605099,0.26132336912464876,24,-1.8513453314067136,0.0232249063095751,0.5828217512827316,False
SDHC,SDHC (6391),-0.28194102744560556,0.1819562589191496,24,-1.7105879873931888,-0.4977082853208233,0.7400330009884446,False
SDHD,SDHD (6392),0.16914868204818928,0.4294473370125778,24,-1.1231411898418069,-0.0012968649279525,0.36709008595876297,False
SEC13,SEC13 (6396),-0.10035801319511867,0.6407956299119792,24,-2.1044597851631424,-1.0490843101976357,0.19328045870843874,False
SEC61A1,SEC61A1 (29927),-0.022277057916745516,0.9177079816127742,24,-2.348931272018082,-0.8410664416043745,0.03729549107509618,False
SEC61G,SEC61G (23480),0.15345854770069858,0.47404402395119016,24,-1.7410719394499388,-0.4720132710071228,0.32418132399838545,False
SEC62,SEC62 (7095),0.03794777655447224,0.8602593665476376,24,-1.0482713623752518,0.0137249681216157,0.06537059006093175,False
SEH1L,SEH1L (81929),-0.06316551433345732,0.769354040821363,24,-1.7371070542813114,-0.4395988554063792,0.11387376085976786,False
SEM1,SEM1 (7979),-0.21694019970481054,0.3085628629403197,24,-1.936291936417856,-0.6264872031725555,0.5106563446067063,False
SENP6,SENP6 (26054),-0.35933674012754585,0.08460885635183522,24,-2.458975250066275,-0.5353459698396354,1.0725841752183907,False
SEPHS2,SEPHS2 (22928),-0.3800400983766229,0.0669744235196045,24,-1.5597878620777852,-0.1436650269899023,1.1740910158807416,False
SEPSECS,SEPSECS (51091),0.10314480323487321,0.6315033674089511,24,-1.4990137628896902,0.1505992559286899,0.1996243292840636,False
SERBP1,SERBP1 (26135),0.46211224647424476,0.022998820826711612,24,-1.3713001719738127,-0.1621302562368166,1.6382944301380722,True
SETD1A,SETD1A (9739),-0.2874298221120549,0.17323376653046307,24,-1.2795576615558168,-0.5160995020639276,0.7613674518766694,False
SETD2,SETD2 (29072),-0.031421857467386224,0.884116411782207,24,-1.1122356338942807,0.1067414594164133,0.053490547581870114,False
SF1,SF1 (7536),-0.13816489727916556,0.5196839680952153,24,-2.8769935899520167,-1.902455060286796,0.2842606806664162,False
SF3A1,SF3A1 (10291),0.08226811242950594,0.7023401169458557,24,-2.396581204380784,-0.9478885480067846,0.1534525244206392,False
SF3A2,SF3A2 (8175),0.11424103329015053,0.5950494418257634,24,-2.136868889310936,-1.0050765977452338,0.2254469478512364,False
SF3A3,SF3A3 (10946),-0.05820455125662817,0.7870450420817424,24,-3.795733740553641,-1.8423718633691963,0.10400041253573002,False
SF3B1,SF3B1 (23451),-0.3796389748829374,0.06728690391259964,24,-2.372257612560433,-0.8259683975038359,1.1720694545270325,False
SF3B2,SF3B2 (10992),-0.3902895323001299,0.059360390320775745,24,-2.172161636810046,-0.7695198865364592,1.226503252041668,False
SF3B3,SF3B3 (23450),-0.2707561975763513,0.20065697954529818,24,-3.651759770946829,-2.0623777693359613,0.69754572939991,False
SF3B4,SF3B4 (10262),0.07608395115319844,0.7238271007106853,24,-3.0628282977782444,-0.6968519667324136,0.14036516056358916,False
SF3B5,SF3B5 (83443),-0.3567931973530833,0.08699544534355802,24,-3.782115041600565,-2.208110551514202,1.0605034843232166,False
SF3B6,SF3B6 (51639),-0.3592786211895767,0.0846628333203537,24,-3.622810422138451,-1.599467489480503,1.0723072015505863,False
SFPQ,SFPQ (6421),-0.3843723865334605,0.06366984964666873,24,-2.019411154337222,-0.8457594994406378,1.1960661757007758,False
SFSWAP,SFSWAP (6433),-0.21237620847883534,0.3190992009027453,24,-1.479293121426164,-0.3817362643177598,0.4960742833776671,False
SGO1,SGO1 (151648),-0.3196472708163772,0.1278542159485016,24,-2.4131200853931403,-0.7883444526327554,0.8932849466913633,False
SIAH1,SIAH1 (6477),0.10596954473068149,0.6221395071375208,24,-1.3801055807049016,0.2784434032184779,0.2061122191893447,False
SIAH2,SIAH2 (6478),0.34956132730188827,0.09405702869036167,24,-1.4903905368218764,0.1770506314419538,1.0266087449580268,False
SIN3A,SIN3A (25942),-0.3915370012929573,0.058481284650176595,24,-1.7466863477310088,-0.4449797870570287,1.2329830958594472,False
SKA1,SKA1 (220134),0.08060147925984301,0.7081099115762978,24,-1.2999363250874705,-0.3934176885045245,0.14989932665161712,False
SKA2,SKA2 (348235),-0.07781844592791387,0.7177793091167342,24,-1.493702622104966,-0.7350426771216487,0.14400906490211335,False
SKA3,SKA3 (221150),0.1433230426541474,0.5040592221831217,24,-1.6979025334648044,-0.3671429190983878,0.29751843506964043,False
SKIC8,SKIC8 (80349),0.08235607083544746,0.7020360491132802,24,-1.4721097160638767,-0.4675879896986449,0.15364058654682283,False
SKP1,SKP1 (6500),-0.03127599939489386,0.8846508262960763,24,-1.9495930763203035,-0.962437310982885,0.05322811250676429,False
SKP2,SKP2 (6502),-0.17368965779895898,0.41697822007114776,24,-2.024981898738746,-0.0254394262253345,0.3798866288390598,False
SLC25A3,SLC25A3 (5250),-0.19343423525312448,0.3651276271791362,24,-1.1952204557071655,-0.2278864366133282,0.4375553051562314,False
SLC33A1,SLC33A1 (9197),0.023692237457634317,0.9124992282049852,24,-1.4009425844285688,-0.0616263491580904,0.03976749419911272,False
SLC35B1,SLC35B1 (10237),0.46479315461033255,0.02211496811134529,24,-1.8045242742083665,-0.2431611521348036,1.6553136825243915,True
SLC39A7,SLC39A7 (7922),-0.011094171684798884,0.9589668686755468,24,-1.432527236634566,-0.2838147877152959,0.018196397000289084,False
SLC4A7,SLC4A7 (9497),-0.22065804099735964,0.30014005616602657,24,-1.1945401964766955,0.1120623494001391,0.5226760405265349,False
SLC7A5,SLC7A5 (8140),-0.07891102570269194,0.7139781301913367,24,-1.112350289804232,0.0768611925354408,0.1463150908606415,False
SLC7A6OS,SLC7A6OS (84138),0.10220178620558162,0.6346417920236618,24,-1.8051548630647165,-0.6378590620955253,0.19747133241265005,False
SLU7,SLU7 (10569),-0.41719938205153123,0.04252909860405545,24,-2.318307316032967,-0.990013306981652,1.3713138219752143,False
SMAD7,SMAD7 (4092),-0.021241499106449464,0.921521585582331,24,-1.6940473393605056,0.1219954199171158,0.0354944874774622,False
SMARCA4,SMARCA4 (6597),0.29488448610458373,0.16185876846034905,24,-1.1352855667398831,0.0868772449408787,0.7908637683603047,False
SMARCB1,SMARCB1 (6598),0.19297446792419756,0.3662905202218191,24,-2.11568587404389,0.0479434562801619,0.43617432094405006,False
SMARCE1,SMARCE1 (6605),-0.26840398634703094,0.20474979527423348,24,-1.2894275872683574,-0.2317557799217201,0.6887765238108413,False
SMC1A,SMC1A (8243),-0.02799070088601817,0.8967004518749252,24,-1.8660115574232037,-0.7339979133451011,0.047352611386660665,False
SMC2,SMC2 (10592),0.20681573368070483,0.3322279259968584,24,-1.9405360111729515,-0.8092996372708047,0.47856386497132386,False
SMC3,SMC3 (9126),-0.05361344148961105,0.8035089103051912,24,-1.6419833767442196,-0.7813204516766126,0.095009302877089,False
SMC4,SMC4 (10051),0.03460040863036755,0.8724829675771703,24,-2.4344980247602743,-0.9669590012663616,0.05924304248849607,False
SMC5,SMC5 (23137),-0.054826265730077484,0.7991514931865399,24,-1.357334900049064,-0.4812000741564549,0.09737088474296719,False
SMC6,SMC6 (79677),0.014339529654847891,0.9469781064110436,24,-1.253175208205373,-0.4183403980791323,0.02366006151920258,False
SMG1,SMG1 (23049),-0.17138782626049792,0.5943134743199445,12,-1.956577349887437,-0.3962795152958722,0.22598442327289883,False
SMG5,SMG5 (23381),-0.22694269062030942,0.2862296964548308,24,-1.815936051383932,-0.6135962262148564,0.5432853099983005,False
SMG6,SMG6 (23293),-0.03979943199672813,0.8535108383953351,24,-1.794538187175062,-0.3941115465743443,0.06879095958099908,False
SMNDC1,SMNDC1 (10285),-0.2814814757665232,0.18270003967727344,24,-1.4657898308806483,-0.7154580938856256,0.7382613583309924,False
SMS,SMS (6611),-0.16884401141926628,0.43029107844344444,24,-1.0839180290815662,-0.2488044983050176,0.36623765838630146,False
SMU1,SMU1 (55234),-0.284864477009323,0.17727355732503636,24,-4.298522464261695,-1.691347448959974,0.7513560402832817,False
SNAP23,SNAP23 (8773),0.017168936653025282,0.9365349342854047,24,-2.646572570801884,-0.0014652196196709,0.028476018091828613,False
SNAP29,SNAP29 (9342),-0.20416925929052737,0.3385887038490565,24,-1.1196106523302547,0.0008715783982741,0.4703275351162044,False
SNAPC1,SNAPC1 (6617),-0.1352582218686933,0.5285897989650068,24,-2.3699575714099432,-0.9235562571893594,0.2768812223922687,False
SNAPC2,SNAPC2 (6618),0.04233526439186699,0.8442850064282419,24,-2.1348145675741192,-0.7971927149881759,0.07351092324993239,False
SNAPC3,SNAPC3 (6619),0.04656780531902321,0.8289309564139025,24,-1.7922409722916828,-0.7926424654674951,0.08148164134018342,False
SNAPC4,SNAPC4 (6621),-0.2664013469692711,0.20827854443838142,24,-2.134444183927241,-0.9400959712469916,0.6813554660673453,False
SNAPC5,SNAPC5 (10302),-0.21830021153055307,0.30546504945749375,24,-2.0782366119350653,-0.4829292316635958,0.5150384734609639,False
SNF8,SNF8 (11267),-0.2229601302813711,0.2949968371286358,24,-2.017987178519104,-0.1026299382150897,0.53018264037758,False
SNIP1,SNIP1 (79753),0.1783999537316308,0.40425675148598506,24,-1.0002246917244255,0.1504031162521303,0.3933427182153199,False
SNRNP200,SNRNP200 (23020),-0.10271083472437702,0.632946881058715,24,-3.3714337059532875,-1.382803273075849,0.19863273584533206,False
SNRNP25,SNRNP25 (79622),0.1774004185766467,0.4069380567148609,24,-2.530331096622417,-0.8739976522467785,0.3904716931685847,False
SNRNP27,SNRNP27 (11017),0.00512709903180579,0.9810306877619246,24,-1.833023065517304,-0.7758933562973465,0.008317407179466867,False
SNRNP35,SNRNP35 (11066),-0.4257915038116425,0.03803197570178778,24,-2.0549431383561347,-1.2377487256874635,1.4198511130817884,False
SNRNP40,SNRNP40 (9410),-0.24865168077928437,0.24134770064713781,24,-1.1570220200153885,-0.3380133601165361,0.6173568344090632,False
SNRNP70,SNRNP70 (6625),-0.20266871290158323,0.3422273118405516,24,-1.8043471580428587,-0.9420830531707712,0.46568533404587104,False
SNRPA,SNRPA (6626),-0.1538659743284432,0.472856913203612,24,-1.0173973672551502,0.3313734513670662,0.32527025716331087,False
SNRPA1,SNRPA1 (6627),-0.42308704292115723,0.03940493952155132,24,-3.803284730972488,-2.283626996196147,1.404449334710125,False
SNRPB,SNRPB (6628),0.11741839296176361,0.5847782723618961,24,-2.5113757166174,-1.0017399609224014,0.23300877211147103,False
SNRPB2,SNRPB2 (6629),-0.3195801449158308,0.12793876948839725,24,-2.814498790371244,-0.2638576667351376,0.8929978306308755,False
SNRPC,SNRPC (6631),0.1727096938560739,0.41965217200066274,24,-1.413640832979444,-0.3493288333467298,0.3771105247599513,False
SNRPD1,SNRPD1 (6632),-0.41717593412218884,0.042541918468865965,24,-3.732518601008868,-1.880950203174594,1.3711829290629238,False
SNRPD2,SNRPD2 (6633),-0.3567246570722053,0.08706044759056719,24,-2.808282350009081,-1.2577179179909428,1.060179104401067,False
SNRPD3,SNRPD3 (6634),-0.02864257602714106,0.9295894574080401,12,-5.632497179747052,-3.399897114904705,0.03170881031462682,False
SNRPE,SNRPE (6635),-0.29324265059804944,0.1744659927249847,23,-2.6545111169026514,-1.2014322546325469,0.758289214041243,False
SNRPF,SNRPF (6636),-0.48836083659792207,0.01546625062458153,24,-4.182013971518324,-2.339182073958024,1.8106149565276266,False
SNRPG,SNRPG (6637),-0.43631635260043233,0.037394856918785066,23,-2.7410920819585165,-1.2462375744383785,1.4271881241466822,False
SNU13,SNU13 (4809),-0.3815097840601973,0.06583899847267882,24,-3.993546356567144,-2.030574075770773,1.1815167841308,False
SNUPN,SNUPN (10073),0.2645992326283402,0.21148879931312495,24,-1.752217323926596,-0.6634813895143035,0.6747126284086223,False
SNW1,SNW1 (22938),-0.3395920471508279,0.10448055119574381,24,-2.000013177477129,-1.2110301033056554,0.9809645449066875,False
SOCS3,SOCS3 (9021),0.12231702058158597,0.569095146281935,24,-1.2442799702527214,0.2628792399941823,0.24481511840144737,False
SOD1,SOD1 (6647),0.1167563429398909,0.5869120901378564,24,-2.216897375628088,-0.4871160225019093,0.23142694411383288,False
SOD2,SOD2 (6648),-0.2237117431691869,0.2933295838425307,24,-2.037341814090615,0.1153571590472621,0.5326441339112196,False
SON,SON (6651),0.11991002927469463,0.5767778596067487,24,-1.8799591017488395,-0.6601499571921084,0.23899141894598672,False
SPAG5,SPAG5 (10615),-0.15513988381703686,0.4691549880558577,24,-1.1084051440639295,-0.3076619530460934,0.3286836618947323,False
SPATA5,SPATA5 (166378),0.18930245121561987,0.3756550356413209,24,-1.1635916579321914,-0.3500931829702918,0.42521078508435817,False
SPATA5L1,SPATA5L1 (79029),0.24639102172124644,0.24579273410283362,24,-1.749369614001397,-0.2117296454610713,0.6094309594710682,False
SPC24,SPC24 (147841),-0.07928888388877456,0.7126650585913803,24,-3.717887752300017,-1.6760726800114534,0.14711453379874317,False
SPC25,SPC25 (57405),-0.1026963342063094,0.632995136761272,24,-2.49104707150711,-0.8548103361741444,0.19859962661117125,False
SPCS2,SPCS2 (9789),0.46916365608862565,0.02073308918750518,24,-1.179878523180278,-0.5101832589520385,1.6833359841032924,True
SPCS3,SPCS3 (60559),-0.055743253717655206,0.7958608017014914,24,-1.6227825893652457,-0.6611350532300877,0.09916288494993035,False
SPDL1,SPDL1 (54908),-0.3202719385747473,0.12706930442427844,24,-2.037810845349831,-1.1070195758061363,0.8959593473938359,False
SPDYE1,SPDYE1 (285955),-0.21592503433160892,0.3108877333287392,24,-1.4961754449587843,-0.3958004158972779,0.5073964135397573,False
SPOUT1,SPOUT1 (51490),0.267209134675002,0.20685028434432584,24,-1.963787631288059,-0.7812898082252623,0.6843438777702249,False
SPRING1,SPRING1 (79794),0.1922748650279603,0.3680641465157096,24,-1.0461378172433946,0.1092045700384824,0.4340764855382595,False
SPRR1B,SPRR1B (6699),-0.2345590395813248,0.4630668637112342,12,-1.240475299209951,-0.1376039571751237,0.3343562952795769,False
SPRTN,SPRTN (83932),0.14628628694365467,0.49518867253600224,24,-1.530086451495849,-0.2309330489287586,0.30522929838085877,False
SPTLC1,SPTLC1 (10558),0.08272386861632246,0.7007650714201507,24,-1.0841301799801093,-0.1241396959759151,0.1544275530550559,False
SPTLC2,SPTLC2 (9517),-0.015505648092697881,0.9426729107497175,24,-1.0364990687443545,0.0847110082624847,0.02563897290261637,False
SRBD1,SRBD1 (55133),-0.1606941483136783,0.45319025769466165,24,-2.4134433815874625,-0.7442754352914089,0.34371943480803735,False
SRCAP,SRCAP (10847),0.21588297348731325,0.3109842897511828,24,-1.4982565009619186,-0.7810290026187248,0.5072615500300953,False
SRF,SRF (6722),0.06676147076210555,0.7565996156019018,24,-1.2614522942744155,0.077080480359999,0.12113388369092913,False
SRFBP1,SRFBP1 (153443),0.5730954178463104,0.003419144776974484,24,-1.2952184280776105,-0.1042720808525983,2.466082509466661,True
SRP14,SRP14 (6727),0.23697621739076963,0.2648757536303108,24,-1.7670501277582282,0.0147396540285826,0.5769577946151943,False
SRP19,SRP19 (6728),0.12163026399525789,0.5712825186290038,24,-1.8501440429757232,-0.7110928561725183,0.24314906524300073,False
SRP54,SRP54 (6729),-0.09748896004078583,0.6504171857990565,24,-2.762094815223086,-1.2967200188579378,0.1868079920156321,False
SRP68,SRP68 (6730),0.11636927378360067,0.5881611832716932,24,-1.3079352970039655,-0.0869499912977607,0.23050364090882022,False
SRP72,SRP72 (6731),0.23486631445261466,0.26927896657176087,24,-1.5592011069051437,-0.4304835975724485,0.5697975680833542,False
SRP9,SRP9 (6726),0.14745568769947087,0.4917095175465259,24,-1.3026149723557643,-0.6495970770819554,0.3082913854093831,False
SRPRA,SRPRA (6734),0.09730715144350606,0.6510287426697103,24,-1.2577184227807892,-0.3379575866021033,0.18639983707344973,False
SRRM1,SRRM1 (10250),-0.4305758047438988,0.03569597210360956,24,-1.4253895679495732,-0.5242646269037178,1.4473807864610995,False
SRRM2,SRRM2 (23524),0.20623872971642845,0.33360859080417515,24,-1.2542930280754736,0.020077467657034,0.4767627743088493,False
SRRT,SRRT (51593),-0.07869153255545355,0.7147412393616346,24,-1.3179706568039002,-0.3817895612843351,0.14585115911823124,False
SRSF1,SRSF1 (6426),-0.3529485617203375,0.09069822966010337,24,-2.121660958511101,-1.044262299242877,1.0424011898566825,False
SRSF10,SRSF10 (10772),0.0871893165196519,0.6853970754888208,24,-1.410835200695769,-0.0799335177703962,0.16405775298723896,False
SRSF11,SRSF11 (9295),-0.11247458911335866,0.6007925699062235,24,-1.9621724554052304,-0.6258582031404105,0.22127544695708465,False
SRSF2,SRSF2 (6427),-0.010599655020081852,0.9607944965542901,24,-3.2116976444418763,-1.4472187231245766,0.01736949324352316,False
SRSF3,SRSF3 (6428),0.11699373155566349,0.5861465900282811,24,-3.434604960089497,-1.0102533660188275,0.23199375722607862,False
SRSF6,SRSF6 (6431),0.022381753563029926,0.9173225204667984,24,-1.2020157352728784,-0.2204635933014126,0.037477944337816184,False
SRSF7,SRSF7 (6432),-0.038237342357740775,0.8592033789968178,24,-3.3024816911736634,-1.459352693835367,0.0659040236873656,False
SS18L2,SS18L2 (51188),0.2588977120626273,0.22186370452903031,24,-2.697377766564628,-0.8215304809485457,0.6539137397330487,False
SSB,SSB (6741),0.5004093268713196,0.01276036286350725,24,-1.0240361107241025,-0.3409838919304087,1.8941369755068478,True
SSRP1,SSRP1 (6749),-0.03593833888175886,0.867593685481955,24,-1.7838427597133582,-0.7554613181696753,0.06168361752728015,False
SSU72,SSU72 (29101),0.03687210643629768,0.8641841382855477,24,-2.1308510744202827,-0.9747712107600872,0.06339370923316504,False
STAG2,STAG2 (10735),0.2575173201711848,0.22442563642689065,24,-1.1549580935910726,0.1066239348709033,0.6489275345691812,False
STAMBP,STAMBP (10617),-0.18279513647142404,0.39258372707403416,24,-1.5411883854547477,0.1157898288905383,0.4060677062347923,False
STARD7,STARD7 (56910),-0.08198412432879108,0.7033221519408166,24,-1.0795847570285404,-0.0813689512990877,0.15284570376652457,False
STK11,STK11 (6794),0.3072770605171837,0.1441274726276393,24,-1.0026499244126388,0.4002163801329348,0.8412532289473531,False
STN1,STN1 (79991),-0.05279015612503714,0.8064700456458732,24,-1.0325116205941125,0.0739675186900651,0.09341175878003785,False
STRAP,STRAP (11171),-0.09944501539014691,0.6438514355426727,24,-1.5450339751475624,0.2532108157375657,0.1912143316577605,False
STX18,STX18 (53407),-0.008522821934814497,0.9684720160759708,24,-2.0866705323670165,-0.8477689586717263,0.013912923669052122,False
STX4,STX4 (6810),-0.4770641348700161,0.01841289672358983,24,-1.46089965693862,-0.0491507845196609,1.7348778827557072,False
STX5,STX5 (6811),0.047935770207648734,0.8239811893546681,24,-1.9372446726006245,-0.6733697992293528,0.08408270268724952,False
STXBP3,STXBP3 (6814),-0.2197213735427918,0.30224852186108137,24,-1.099784131799869,-0.0756877511155368,0.5196358143684165,False
SUDS3,SUDS3 (64426),-0.2028357753500841,0.3418210635132679,24,-1.3680187074037349,-0.4942953112055782,0.46620117893030083,False
SUGP1,SUGP1 (57794),-0.2860802162059084,0.1753510123989475,24,-1.2330386072941142,-0.4016100841641501,0.7560917223515855,False
SUGT1,SUGT1 (10910),0.35662199322492827,0.08715788010897692,24,-1.8192347918112552,-0.1969353832635033,1.0596933413923926,False
SUMO2,SUMO2 (6613),0.05349311116945589,0.8688577699523374,12,-1.4892146805245128,0.0104573028337648,0.061051310755438036,False
SUPT16H,SUPT16H (11198),-0.022419423148716186,0.9171838356241027,24,-2.4917429137439093,-1.380614541687739,0.03754360784649921,False
SUPT4H1,SUPT4H1 (6827),0.3491252591670231,0.09449608078920109,24,-1.0145979338822242,0.0561760413727295,1.0245862034158153,False
SUPT5H,SUPT5H (6829),-0.06398163645304314,0.7664541286307561,24,-2.008752169978357,-0.8676913437028325,0.11551383204075096,False
SUPT6H,SUPT6H (6830),-0.0075770048502881715,0.9719694001410117,24,-2.7599310848505443,-0.967661385114262,0.012347407459623835,False
SUPV3L1,SUPV3L1 (6832),0.07480185756602362,0.7283078234242293,24,-1.4588587600667955,-0.3153822322835856,0.13768502486417863,False
SURF6,SURF6 (6838),0.29786173900609997,0.1574657740083071,24,-1.1530755953427938,-0.2942108048606009,0.802813827744942,False
SYF2,SYF2 (25949),-0.08128718036873868,0.7057341431904675,24,-2.0441432211456614,-0.5166596834410466,0.15135887103048695,False
SYMPK,SYMPK (8189),0.06756039472611067,0.7537741527127505,24,-1.5823252033152393,-0.4852055972845133,0.12275875880294813,False
SYS1,SYS1 (90196),0.3088684375459166,0.14195519539692633,24,-1.898423646576441,-0.1636705490137991,0.8478487081685832,False
TACC3,TACC3 (10460),-0.33269440569324216,0.11217571196798147,24,-1.5404027639297897,0.0341774703842748,0.9501011653626671,False
TAF1,TAF1 (6872),-0.029874810349236836,0.889787145933863,24,-1.5872860682040928,-0.484318026995289,0.050713872458861955,False
TAF10,TAF10 (6881),0.3932567761375976,0.05728585854197003,24,-1.232657040394311,-0.4537593099442088,1.2419525737598631,False
TAF12,TAF12 (6883),0.022994152526254252,0.9150681973323836,24,-1.0745811551063018,-0.5523593060964511,0.03854653804126047,False
TAF1A,TAF1A (9015),-0.16399454768670252,0.4438408162491323,24,-1.2161432870386553,-0.2924014762459702,0.3527727619132078,False
TAF1B,TAF1B (9014),-0.11011890136569846,0.6084874562995769,24,-1.5823623797353674,-0.5706580348903951,0.21574837013075526,False
TAF1C,TAF1C (9013),0.2545373961111547,0.23002301496879782,24,-1.8791600550867027,-0.3436863127029973,0.6382287084437355,False
TAF1D,TAF1D (79101),-0.22034374766476272,0.30084652064427486,24,-1.2879760098813464,-0.2030653220281883,0.5216550068538274,False
TAF2,TAF2 (6873),-0.17619120260314128,0.41019498679212046,24,-1.2018959998851044,-0.2491985459843381,0.3870096516756561,False
TAF5,TAF5 (6877),0.043839283602309057,0.8388223951704958,24,-1.1907092990497743,-0.380672079922217,0.0763299831075866,False
TAF6,TAF6 (6878),0.1779408527579248,0.40548709101157804,24,-1.8954336459300487,-0.9171413081531844,0.3920229673262607,False
TAF7,TAF7 (6879),-0.1390835365873756,0.5168843841314528,24,-1.1272960887879515,-0.4093212710723972,0.2866065883352782,False
TAF8,TAF8 (129685),0.15421704625778776,0.4718352238937745,24,-1.638518184910603,-0.2982475202755158,0.32620964087373866,False
TAFAZZIN,TAFAZZIN (6901),-0.2386628385923295,0.2613892746810756,24,-1.3731564629032138,0.0084928934527939,0.5827122363514446,False
TAMM41,TAMM41 (132001),-0.07105500750798076,0.7414515885675372,24,-1.4999559051175404,0.2680377263126675,0.1299172000022196,False
TANGO6,TANGO6 (79613),-0.4061261086379327,0.048929537618114666,24,-2.387597906046739,-0.9332610366415682,1.3104288882835964,False
TARDBP,TARDBP (23435),0.14859185608685507,0.48834096030905666,24,-1.6981911255668742,-0.3355390533165137,0.3112768471061136,False
